token,log_p_fake,log_p_real,log_odds
bng pablo,10.393424321242259,9.645041778886362,0.7483825423558965
elia,9.51774325003351,8.771027796192108,0.7467154538414018
equo considerar,10.393424321242259,9.646729246573116,0.7466950746691428
equo comunidad,10.393424321242259,9.646837116544528,0.7465872046977307
nacional iniciativo,10.393424321242259,9.64720702498464,0.746217296257619
catalunya senado,10.393424321242259,9.648441176303194,0.7449831449390647
parlamento espanol,10.283795568873794,9.539054182325627,0.7447413865481671
luis diana,10.393424321242259,9.649238596494737,0.7441857247475223
num coalicion,10.323905821943596,9.580235794484945,0.7436700274586503
sistema educativo,10.201358473103573,9.458507846036927,0.7428506270666464
asegurar equo,10.393424321242259,9.651403923066823,0.7420203981754359
tania,10.095001496243839,9.353539920798335,0.7414615754455038
numero equo,10.393424321242259,9.652433480933892,0.7409908403083669
xabier arzalluz,10.393424321242259,9.652831755471535,0.740592565770724
equo junts,10.393424321242259,9.654054064111923,0.7393702571303358
parlamento aprobar,10.3208564383533,9.582396804511472,0.7384596338418277
propuesta iniciativo,10.393424321242259,9.65500794710148,0.7384163741407797
unido joan,10.393424321242259,9.655543521926253,0.7378807993160059
elia bendodo,9.51675220048025,8.77892773795498,0.7378244625252695
garcia albiol,9.966865913264133,9.230057535343224,0.7368083779209087
alicia,9.990487860168797,9.254894262128007,0.7355935980407899
unidos iniciativo,10.393424321242259,9.65842202255411,0.7350022986881495
catalunya madrileno,10.393424321242259,9.65924852499072,0.7341757962515398
obrador,10.157113638445871,9.423786896702337,0.7333267417435341
paqui,10.393424321242259,9.660533226810099,0.7328910944321603
bng num,10.393424321242259,9.660688078244094,0.7327362429981648
diputado coalicion,10.393424321242259,9.662239529584156,0.7311847916581034
lider mes,10.393424321242259,9.663213612917534,0.7302107083247247
fundacion gabriel,10.393424321242259,9.663403533595817,0.730020787646442
equo mostrar,10.393424321242259,9.66348901961293,0.7299353016293288
josep,9.015709292408198,8.286553425894423,0.729155866513775
catalunya gobierno,10.265526150223284,9.537253437468276,0.7282727127550075
equo unidos,10.393424321242259,9.665861149719543,0.727563171522716
borja semper,10.098433889774938,9.37121478142149,0.7272191083534487
sevilla valle,10.393424321242259,9.66632980900514,0.7270945122371195
ministra jon,10.393424321242259,9.668430092982513,0.7249942282597459
alfonso rodar,10.254749397047936,9.529764239690826,0.7249851573571107
bng votar,10.393424321242259,9.668799853143284,0.7246244680989751
bendodo,9.375399408215001,8.650864310397443,0.724535097817558
equo seguir,10.393424321242259,9.66970132709046,0.7237229941517995
reforma sistema,10.034130523594143,9.310550496597777,0.7235800269963661
igualdad eduardo,10.393424321242259,9.671736340287985,0.7216879809542736
luis pio,10.393424321242259,9.673139074282131,0.7202852469601275
rosa perez,10.350042816440194,9.631033679379568,0.7190091370606257
ppvox,10.393424321242259,9.675585903339936,0.717838417902323
rufiir,10.069365457161188,9.351776475186966,0.717588981974222
eajpnv cs,10.393424321242259,9.67638706586247,0.7170372553797897
carlos,7.788848388104613,7.071949842184661,0.7168985459199524
formacion soledad,10.393424321242259,9.678089396062154,0.7153349251801053
unidos,8.983829604561409,8.268855745725576,0.7149738588358332
javier ruiz,10.393424321242259,9.679354166615154,0.7140701546271053
negociación equo,10.393424321242259,9.681951675746058,0.711472645496201
lourd maldonado,10.393424321242259,9.682828413212972,0.710595908029287
equo cup,10.393424321242259,9.684468677520092,0.7089556437221667
garcia asegurar,10.393424321242259,9.686251735156805,0.7071725860854539
portavoz bng,10.393424321242259,9.686294388696906,0.7071299325453531
formacion jo,10.261816998264061,9.557830249786274,0.7039867484777869
ignacio diaz,10.393424321242259,9.690199336192865,0.7032249850493937
aitor miguel,10.393424321242259,9.690710557829943,0.7027137634123157
eajpnv querer,10.393424321242259,9.691722683252664,0.7017016379895953
lider esquerra,10.275058345482858,9.573450717016534,0.7016076284663235
pablir boluarte,10.393424321242259,9.69184035970205,0.7015839615402086
miss universo,10.393424321242259,9.691967355928917,0.7014569653133425
canario iniciativo,10.393424321242259,9.69220766430749,0.7012166569347684
autonomico iniciativo,10.393424321242259,9.692536341543455,0.7008879796988037
laura luelmo,10.248134494079627,9.548751660018214,0.6993828340614137
bernie,10.302171082723873,9.603022852260835,0.6991482304630381
impulsar crecimiento,10.393424321242259,9.69475423627967,0.6986700849625898
catalunya partido,10.277420695511418,9.579074661257772,0.698346034253646
equo esquerra,10.393424321242259,9.69693487819669,0.6964894430455697
jo corte,10.336743357045235,9.64063709516716,0.6961062618780751
bng pedir,10.321158358927518,9.626743953646061,0.6944144052814565
guardiola,10.239059305552445,9.545802510720533,0.6932567948319122
aparicio,10.301759180722096,9.609479841643852,0.6922793390782438
martina,10.222741698058332,9.530798519797779,0.6919431782605532
maldonado,10.253231000229793,9.562648167154123,0.6905828330756698
arzalluz,10.301977534128369,9.611741228141417,0.6902363059869518
fundacion jordi,10.393424321242259,9.704050397068398,0.6893739241738608
extesorero bng,10.393424321242259,9.704550463590769,0.6888738576514903
maria carlos,10.393424321242259,9.705104923286997,0.6883193979552615
derecha iniciativo,10.393424321242259,9.705905856094837,0.6875184651474218
plan contemplar,10.393424321242259,9.70613348125405,0.6872908399882096
javier manuel,10.393424321242259,9.706194096247627,0.6872302249946323
gabriel rufiir,10.116685417538239,9.430903766092449,0.6857816514457902
implementacion,10.135353641636026,9.450168306341828,0.6851853352941983
xo manuel,10.393424321242259,9.709051742710718,0.6843725785315407
pilar lima,10.299763873176234,9.61582004696095,0.6839438262152839
antonio garamendi,10.123304626751494,9.44018494692149,0.6831196798300052
gobierno presentar,9.84317091767282,9.160377100276836,0.682793817395984
plan incluir,10.393424321242259,9.71150211485096,0.6819222063912989
principal partido,9.750940874954685,9.069909434639506,0.6810314403151789
catalunya mantener,10.334216163598699,9.654711677744093,0.679504485854606
defensa isa,10.393424321242259,9.71504680502367,0.678377516218589
fernando martinez,10.135997700397274,9.45794419713053,0.6780535032667441
presidente esquerra,10.330365551107539,9.653162434539329,0.6772031165682098
domenech,10.191530244448208,9.517590854665709,0.6739393897824986
eajpnv presentar,10.393424321242259,9.720111097397515,0.6733132238447439
unida,9.348506776197437,8.676077056058011,0.6724297201394265
javier negre,10.319552164918003,9.649146475826754,0.6704056890912486
ambicioso plan,10.25909610544059,9.589668010285786,0.6694280951548031
jordi cristina,10.393424321242259,9.725394363506508,0.6680299577357509
amlo,10.364086162109741,9.696171072530234,0.6679150895795072
destinado impulsar,10.393424321242259,9.726305743120278,0.6671185781219808
catalunya querer,10.151108350015651,9.48419275560611,0.6669155944095415
luelmo,10.215410097832951,9.548751660018212,0.6666584378147391
martina velarde,10.221641858814591,9.555950348308738,0.6656915105058534
resto jordi,10.393424321242259,9.72877021052069,0.6646541107215693
partido politico,8.892035307438645,8.228976239913242,0.6630590675254027
envuelto,10.097512075409522,9.435385469850816,0.6621266055587061
crecimiento economico,10.206900710957303,9.545579695607563,0.6613210153497402
cup upn,10.393424321242259,9.732305889867824,0.6611184313744349
alto funcionario,10.178195307554498,9.517248289562893,0.6609470179916048
przeworski,10.316687811489407,9.656915979591242,0.6597718318981656
adam przeworski,10.316687811489407,9.656915979591242,0.6597718318981656
velarde,10.139843848602995,9.482454283457114,0.6573895651458805
organizacion pp,10.311509448664253,9.654296229213898,0.6572132194503553
acalorado,10.249461525559248,9.592328125687139,0.6571333998721087
garamendi,10.029321582367839,9.372600415844184,0.6567211665236545
semper,10.002575165858445,9.346470012668936,0.6561051531895092
presidente david,10.330714950591108,9.674972328314295,0.6557426222768132
catalunya creer,10.251718133844681,9.597033827032897,0.6546843068117845
angel victor,10.1933137591857,9.540456327584959,0.6528574316007418
canaria equo,10.393424321242259,9.74348274583241,0.6499415754098496
contemplar medida,10.257160830824695,9.608710184288142,0.6484506465365527
granado,9.55695542704924,8.910582462923085,0.6463729641261562
objetivo impulsar,10.393424321242259,9.747505092453219,0.6459192287890403
indignacion sociedad,10.393424321242259,9.748532415128253,0.6448919061140064
ultraderechista coalicion,10.393424321242259,9.748769325905334,0.6446549953369249
garantizar sostenibilidad,10.260331217156583,9.616815469354423,0.6435157478021605
presidente juan,10.313591034825414,9.671481837949106,0.6421091968763086
polemica sociedad,10.393424321242259,9.751376754185802,0.6420475670564567
catalunya psoe,10.33655876080531,9.694600342381673,0.6419584184236378
catalunya anunciar,10.328257069216386,9.688005536253076,0.64025153296331
partido jo,10.2036822150357,9.563576869197401,0.6401053458382986
arturo,9.704106734000643,9.068319009492361,0.6357877245082815
maria guardiola,10.30320450081355,9.667714609394132,0.635489891419418
canarias madrid,10.289751481059804,9.654464464929887,0.6352870161299169
crisis politico,10.32298986580407,9.687759650482011,0.6352302153220588
critica gobierno,10.313352507740419,9.67897054120607,0.6343819665343489
gobierno pablo,10.046536418027747,9.412216851166717,0.6343195668610306
rufiar correa,10.393424321242259,9.759566228188529,0.6338580930537301
vicente,9.503151929038646,8.870654766899262,0.6324971621393836
rosa,9.233927354699157,8.60168934071123,0.6322380139879265
lourd,10.20788118760508,9.576376202479159,0.6315049851259218
rós,10.335149354424766,9.703913849146105,0.6312355052786618
ibar,10.36732071502162,9.73653214034215,0.6307885746794692
gobierno generar,10.319897123242363,9.68978908341811,0.6301080398242522
catalunya comunidad,10.34157638563975,9.713513515026174,0.6280628706135758
fernando roig,10.393424321242259,9.765832227421415,0.6275920938208444
diverso sector,10.374661896014336,9.748520802726,0.6261410932883358
alejandra,9.894818952796644,9.269204669537197,0.6256142832594467
secretario pp,9.366388718054797,8.741158974769284,0.6252297432855123
xavier,9.537483988308322,8.912621058958422,0.6248629293499004
equo catalunya,10.338763247202797,9.71392072163738,0.6248425255654162
joan baldovi,9.866245744064162,9.241552929723007,0.6246928143411559
investigacion exhaustivo,10.393424321242259,9.768959196560361,0.6244651246818975
luis moreno,10.315146869883534,9.691195403913444,0.6239514659700909
elkarrekin pp,10.262044597893315,9.639099905915105,0.6229446919782102
sistema pensión,10.023490092711924,9.401626223954892,0.6218638687570319
generar tensión,10.360351928559975,9.74049437875174,0.6198575498082359
alfonso rueda,10.060321485787288,9.441933833645411,0.6183876521418767
victor,9.97274507682555,9.354459319036081,0.6182857577894687
revuelo,10.16301677264026,9.545453828626885,0.6175629440133754
bernie sanders,10.370608458508785,9.75494033015279,0.6156681283559955
escandalo politico,10.312980200904667,9.697982803792799,0.6149973971118676
lourdes,10.322573053139797,9.710273538839129,0.612299514300668
baldovi,9.821445870704217,9.209526784949178,0.611919085755039
destapar,10.030307475255551,9.418756677909485,0.6115507973460659
generar preocupacion,10.333351781221735,9.723614001491605,0.6097377797301302
indignacion,9.749043818009007,9.13996783230908,0.6090759856999259
xabier,10.269671534853426,9.660749535402898,0.6089219994505282
exhaustivo,10.105211222362064,9.50029557806588,0.6049156442961827
madrid carlos,10.352619870074076,9.747989594827269,0.6046302752468069
medida impulsar,10.340367652885982,9.738826865386992,0.6015407874989904
jessica,10.174944945066498,9.57376751932285,0.6011774257436482
gijon,9.819521766587139,9.219486887062242,0.6000348795248964
generar profundo,10.333753411271625,9.734801930220046,0.5989514810515786
negre,10.251554091338878,9.652987879458294,0.5985662118805841
catalunya afirmar,10.3474998380851,9.75082339122377,0.5966764468613306
propuesto gobierno,10.32058245435648,9.725907740624578,0.5946747137319015
ambicioso,9.798323735378348,9.204502722248343,0.5938210131300057
foro asturia,9.826787944189165,9.23550254700708,0.5912853971820855
catalunya pedir,10.045294894945151,9.454520562076116,0.5907743328690351
cargo politico,10.232317829144833,9.645010112017056,0.5873077171277767
jessica albiach,10.173702188677488,9.587631472182101,0.5860707164953869
pp andalucia,9.886760168401752,9.301371426296358,0.585388742105394
sanders,10.301177894520325,9.716514438523042,0.5846634559972834
santiago,8.299614569763786,7.715975028607782,0.5836395411560042
albiol,9.714772755394936,9.131716938942912,0.5830558164520241
adam,10.24326656515725,9.66046700008727,0.5827995650699798
lopez obrador,10.156484923555192,9.574283500770402,0.5822014227847898
eduardo,9.20517381123025,8.624451819293288,0.5807219919369615
lima,10.208535007606443,9.628008078501415,0.5805269291050283
xo,10.296760442718709,9.716944091091563,0.5798163516271462
victor torre,10.190952611312472,9.612328092794389,0.5786245185180832
gonzalo,9.476734759702445,8.899746968263022,0.5769877914394232
universo,10.22753306499036,9.651537236192883,0.5759958287974776
proteccion animal,10.324847282270836,9.749846479004736,0.5750008032661
impulsar economia,10.326984776415829,9.753364277431672,0.5736204989841571
joan,9.212421601022559,8.639486035054187,0.5729355659683719
alberto rodriguez,10.08421047452352,9.511887955165431,0.5723225193580888
jessico,10.152055228282295,9.579800527666112,0.5722547006161829
sistema judicial,10.133644692848835,9.561861557154227,0.5717831356946075
castells,10.068083080675278,9.497412974558795,0.5706701061164825
manuel castells,10.068083080675278,9.497412974558795,0.5706701061164825
plan integral,10.278977235734262,9.709505886920693,0.5694713488135683
legalizacion,10.217046689396318,9.64801996640753,0.569026722988788
energias renovable,10.268713113453861,9.700137069385756,0.5685760440681058
significativo,9.711833084263395,9.143435888429384,0.5683971958340113
catalunya seguir,10.180667689180444,9.614754985165817,0.565912704014627
catalunya defender,10.18807412947043,9.622427224555965,0.5656469049144643
palmo,10.283377800408795,9.71801458241095,0.5653632179978452
buscar mejorar,10.35589702690323,9.792094858425056,0.5638021684781744
monica,9.896693794935677,9.332968974255733,0.5637248206799441
