token,importance,mean_frequency,normalized_importance
asintomatica,0.0,5.362522308341153e-06,0.0
asintomatico,0.0,7.95196375538004e-06,0.0
asir,0.0,0.0,0.0
asistencia acto,0.0,1.557106235739394e-05,0.0
asistencial,0.0,4.8166451485018614e-05,0.0
asistencial hospital,0.0,0.0,0.0
asistente acto,0.0,0.0,0.0
asistio,0.0,0.00011311884458342363,0.0
asistir acto,0.0,1.6877864460675014e-05,0.0
asistir lunes,0.0,1.1285502392722538e-05,0.0
asistir miembro,0.0,0.0,0.0
asistir pleno,0.0,5.6789367077861036e-06,0.0
asistir presentacion,0.0,1.271472316325721e-05,0.0
asistir reunion,0.0,1.8734743209578357e-05,0.0
asistir reunión,0.0,0.0,0.0
asimismo asegurar,0.0,0.0,0.0
asimilar,0.0,3.317477646227891e-05,0.0
asignatura religion,0.0,2.1465268264210574e-05,0.0
asiatico,0.0,8.154756397566072e-05,0.0
asesoramiento,0.0,4.7601531499450456e-05,0.0
asesoria,0.0,6.118768428128572e-05,0.0
asestar,0.0,0.0,0.0
asevera,0.0,6.558056770176021e-05,0.0
aseverar,0.0,0.0,0.0
asevero,0.0,1.3069351888959933e-05,0.0
asfalto,0.0,1.6175677243334587e-05,0.0
asiento congreso,0.0,1.4751125863545475e-05,0.0
asignatura pendiente,0.0,1.8533471239423063e-05,0.0
asignacion presupuestario,0.0,0.0,0.0
asignacion recurso,0.0,0.0,0.0
asignación,0.0,0.0,0.0
asignado,0.0,8.322594117854556e-05,0.0
asignado grupo,0.0,1.1750578320729058e-05,0.0
asignar,0.0,9.992029790556266e-07,0.0
asignatura educacion,0.0,2.427910129588997e-05,0.0
asistir sesion,0.0,8.419638160081577e-06,0.0
asistirar representante,0.0,0.0,0.0
asesor presidente,0.0,1.2522275969681152e-05,0.0
asma,0.0,1.7654465055828615e-05,0.0
asociación memoria,0.0,0.0,0.0
asociación memorialista,0.0,0.0,0.0
asociación partido,0.0,0.0,0.0
asociación pedir,0.0,0.0,0.0
asociación profesional,0.0,0.0,0.0
asociación vecinal,0.0,0.0,0.0
asociación vecino,0.0,0.0,0.0
asociados,0.0,0.00018343405226805225,0.0
asociar,0.0,1.5145755532689215e-06,0.0
asociativo,0.0,3.4656805823259914e-05,0.0
asolar,0.0,0.0,0.0
asomar,0.0,2.5859585232341723e-06,0.0
asombro,0.0,4.636232953181923e-05,0.0
aspecto clave,0.0,0.0,0.0
aspecto fundamental,0.0,1.4771856446500023e-05,0.0
aspecto positivo,0.0,0.0,0.0
aspiracion,0.0,2.3288045842762174e-05,0.0
asociación juez,0.0,0.0,0.0
asociación colectivo,0.0,0.0,0.0
asociacion victima,0.0,0.0,0.0
asociacion militar,0.0,1.5625397075120126e-05,0.0
asociacion amigo,0.0,0.0,0.0
asociacion catalán,0.0,0.0,0.0
asociacion catolico,0.0,0.0,0.0
asociacion defensa,0.0,1.8098557822923353e-05,0.0
asociacion espanola,0.0,6.106234710058881e-05,0.0
asociacion fiscal,0.0,0.0,0.0
asociacion ilicita,0.0,9.179719620646358e-05,0.0
asociacion movimiento,0.0,2.4354196287347546e-05,0.0
asociacion unificado,0.0,0.0,0.0
asociacion mujer,0.0,0.0,0.0
asociacion nacional,0.0,2.2607324222220908e-05,0.0
asociacion policial,0.0,2.7737495963121462e-05,0.0
asociacion progresista,0.0,3.4127792113749085e-05,0.0
asociacion prohuerfano,0.0,0.0,0.0
asociacion recuperacion,0.0,0.00018461195215523364,0.0
asociacion ultracatolico,0.0,0.0,0.0
asesora ministerio,0.0,2.326890289671171e-05,0.0
asesino torturador,0.0,0.0,0.0
atraco puerto,0.0,2.6007812862996396e-05,0.0
asegurar todaviir,0.0,0.0,0.0
asegurar recibio,0.0,0.0,0.0
asegurar recibir,0.0,0.0,0.0
asegurar respetar,0.0,0.0,0.0
asegurar respuesta,0.0,0.0,0.0
asegurar resto,0.0,0.0,0.0
asegurar seguir,0.0,0.0,0.0
asegurar seguirar,0.0,0.0,0.0
asegurar seguridad,0.0,0.0,0.0
asegurar sentir,0.0,0.0,0.0
asegurar seriar,0.0,0.0,0.0
asegurar sero,0.0,0.0,0.0
asegurar servir,0.0,0.0,0.0
asegurar socialista,0.0,0.0,0.0
asegurar sufrir,0.0,0.0,0.0
asegurar sumar,0.0,0.0,0.0
asegurar teniar,0.0,0.0,0.0
asegurar territorio,0.0,0.0,0.0
asegurar rechazar,0.0,0.0,0.0
asegurar quedar,0.0,0.0,0.0
asegurar publico,0.0,0.0,0.0
asegurar preocupado,0.0,0.0,0.0
asegurar polemica,0.0,0.0,0.0
asegurar policia,0.0,0.0,0.0
asegurar politica,0.0,0.0,0.0
asegurar portavoz,0.0,0.0,0.0
asegurar posicion,0.0,0.0,0.0
asegurar pp,0.0,0.0,0.0
asegurar preferir,0.0,0.0,0.0
asegurar presentar,0.0,0.0,0.0
asegurar proyecto,0.0,0.0,0.0
asegurar president,0.0,0.0,0.0
asegurar presidenta,0.0,0.0,0.0
asegurar preso,0.0,0.0,0.0
asegurar presupuesto,0.0,1.6179122608659773e-06,0.0
asegurar prioridad,0.0,0.0,0.0
asegurar proceso,0.0,0.0,0.0
asegurar propuesta,0.0,0.0,0.0
asegurar tocar,0.0,0.0,0.0
asegurar tomar,0.0,0.0,0.0
asesino confeso,0.0,5.69216037483295e-06,0.0
asegurar tranquilo,0.0,0.0,0.0
asentado,0.0,1.3556109871746115e-05,0.0
asentar,0.0,6.594521682483537e-06,0.0
asequible,0.0,4.5650912982114936e-05,0.0
asesinado banda,0.0,9.571014174438096e-06,0.0
asesinado eta,0.0,3.4385154963174607e-05,0.0
asesinado franquismo,0.0,0.0,0.0
asesinado irak,0.0,2.6631165702674424e-05,0.0
asesinado num,0.0,7.980430622419937e-05,0.0
asesinar num,0.0,0.0,0.0
asesinar pareja,0.0,0.0,0.0
asesinato abogado,0.0,0.0,0.0
asesinato hombre,0.0,1.1786008794038294e-05,0.0
asesinato militante,0.0,0.0,0.0
asesinato mujer,0.0,1.460349504261957e-05,0.0
asesinato num,0.0,3.121187685543398e-05,0.0
asesinato periodista,0.0,1.8720882691964664e-05,0.0
asesino,0.0,8.065895454728892e-05,0.0
asenjo,0.0,3.925017893112344e-05,0.0
asemejar,0.0,0.0,0.0
asemegir,0.0,0.0,0.0
asegurar viernes,0.0,0.0,0.0
asegurar trav,0.0,0.0,0.0
asegurar tuit,0.0,0.0,0.0
asegurar ultimos,0.0,0.0,0.0
asegurar unica,0.0,0.0,0.0
asegurar unico,0.0,0.0,0.0
asegurar unidas,0.0,0.0,0.0
asegurar vicepresidenta,0.0,0.0,0.0
asegurar voluntad,0.0,0.0,0.0
aseguro semana,0.0,2.2064301858602517e-05,0.0
asegurar volvera,0.0,0.0,0.0
asegurar votar,0.0,0.0,0.0
asegurar voto,0.0,0.0,0.0
asegurariar,0.0,0.0,0.0
aseguro gobierno,0.0,6.658582807529287e-06,0.0
aseguro jueves,0.0,3.723117286032208e-05,0.0
aseguro mantener,0.0,0.0,0.0
aspiración movimiento,0.0,0.0,0.0
aspirante alcaldia,0.0,2.0781971213122623e-05,0.0
aspirante liderar,0.0,4.419617171992981e-05,0.0
atender num,0.0,1.6761634106645177e-05,0.0
ataviado,0.0,0.0,0.0
atavismo,0.0,1.7203378944183457e-06,0.0
atencion caso,0.0,1.3161253227337392e-05,0.0
atencion ciudadano,0.0,0.0,0.0
atencion cosa,0.0,2.9851774335614367e-06,0.0
atencion dependencia,0.0,5.057556873762462e-05,0.0
atencion integral,0.0,1.9746457471702918e-05,0.0
atencion mediatico,0.0,0.0,0.0
atencion medico,0.0,0.0,0.0
atencion mujer,0.0,1.3226365104947545e-05,0.0
atencion primaria,0.0,0.00025885924229271406,0.0
atencion primario,0.0,0.0,0.0
atencion salud,0.0,1.0956424117247464e-05,0.0
atencion sanitario,0.0,0.0,0.0
atencion victima,0.0,9.8456864630496e-06,0.0
atención,0.0,0.0,0.0
atendar,0.0,0.0,0.0
ataud,0.0,6.459178522044829e-06,0.0
atasco,0.0,9.02195951147799e-06,0.0
atascado falta,0.0,1.6271725739425242e-05,0.0
ataque mezquita,0.0,2.5293119636571774e-05,0.0
ataque extremo,0.0,0.0,0.0
ataque frontal,0.0,5.816606071192965e-05,0.0
ataque gobierno,0.0,7.819157813064528e-06,0.0
ataque informatico,0.0,1.1079551862713764e-05,0.0
ataque isabel,0.0,0.0,0.0
ataque jefe,0.0,0.0,0.0
ataque machista,0.0,0.0,0.0
ataque num,0.0,1.9265871634503353e-05,0.0
atascado,0.0,2.798314198978278e-05,0.0
ataque personal,0.0,2.3162682222528903e-05,0.0
ataque rey,0.0,0.0,0.0
ataque rusia,0.0,2.3709555264581035e-05,0.0
ataque terrorista,0.0,2.0111911538697318e-05,0.0
ataque ultraderecha,0.0,3.42243377807449e-05,0.0
ataque vicepresidente,0.0,0.0,0.0
atar,0.0,6.955792462134008e-05,0.0
atender demanda,0.0,0.0,0.0
atender paciente,0.0,3.5181051881291264e-06,0.0
aspirante suceder,0.0,2.542745828324793e-05,0.0
atender pandemia,0.0,1.108774751416125e-05,0.0
atico,0.0,1.966465652887233e-05,0.0
atipico,0.0,1.4200732942028367e-05,0.0
atisbo,0.0,4.541298475919101e-05,0.0
atizar,0.0,0.0,0.0
atla,0.0,0.0,0.0
atlantica,0.0,0.0002291350776146672,0.0
atletico madrid,0.0,3.12668867260898e-05,0.0
atm,0.0,1.9695329447804632e-05,0.0
atmosfera,0.0,4.698456628373561e-05,0.0
atomizacion,0.0,1.5165878837140253e-05,0.0
atonito,0.0,1.0748265259591229e-05,0.0
atra detalle,0.0,0.0,0.0
atra num,0.0,0.0,0.0
atracar,0.0,2.741557036730307e-05,0.0
atracar puerto,0.0,4.782034393627144e-06,0.0
atraccion,0.0,4.111882042242957e-05,0.0
atracción,0.0,0.0,0.0
athletic,0.0,2.4069519460877507e-05,0.0
atesorar,0.0,0.0,0.0
aterrizo,0.0,4.520853129788113e-05,0.0
atentado terrorista,0.0,4.360354545846741e-05,0.0
atenderar,0.0,0.0,0.0
atendido,0.0,0.00010297258790218581,0.0
atendio,0.0,6.792559141873583e-05,0.0
ateneo,0.0,2.4164415748939423e-05,0.0
atener,0.0,0.0,0.0
atentado agente,0.0,6.039706871210642e-06,0.0
atentado rambla,0.0,0.0,0.0
atentar libertad,0.0,1.3455728162005206e-05,0.0
aterrizar aeropuerto,0.0,1.3400713365206615e-05,0.0
atento,0.0,2.869004914301007e-05,0.0
atenuante,0.0,5.891970650142301e-05,0.0
ateo,0.0,1.0277044662850184e-05,0.0
aterracer,0.0,0.0,0.0
aterrizaje,0.0,0.00010978704474088352,0.0
aterrizaje genova,0.0,2.5943101854490762e-05,0.0
aterrizaje madrid,0.0,3.5429251638560855e-05,0.0
ataque ejecutivo,0.0,0.0,0.0
ataque directo,0.0,3.206995158735527e-05,0.0
ataque dignidad,0.0,1.9138289039429183e-05,0.0
ataque derecha,0.0,1.1640453603640213e-05,0.0
asturias,0.0,0.0010445779090584267,0.0
asumible,0.0,5.630358697719713e-05,0.0
asumido,0.0,0.00018504241921135173,0.0
asumir cargo,0.0,1.6016977916347086e-05,0.0
asumir cartera,0.0,0.0,0.0
asumir competencia,0.0,0.0,0.0
asumir compromiso,0.0,0.0,0.0
asumir consecuencia,0.0,0.0,0.0
asumir coste,0.0,1.183610107924973e-05,0.0
asumir criterio,0.0,0.0,0.0
asumir desgaste,0.0,2.8308148570078255e-05,0.0
asumir función,0.0,0.0,0.0
asumir gobierno,0.0,0.0,0.0
asumir num,0.0,0.0,0.0
asumir papel,0.0,5.811423006533061e-06,0.0
asumir propuesta,0.0,0.0,0.0
asumir responsabilidad,0.0,9.55511095208278e-06,0.0
asturiano utilizar,0.0,0.0,0.0
asturiano explicar,0.0,0.0,0.0
asturia cantabrio,0.0,0.0,0.0
aspirar presidente,0.0,1.2795451331595566e-05,0.0
aspirar convertir,0.0,0.0,0.0
aspirar gobernar,0.0,0.0,0.0
aspirar levantar,0.0,0.0,0.0
aspirar liderar,0.0,1.1912953294331656e-05,0.0
aspirar mandato,0.0,0.0,0.0
aspirar mantener,0.0,0.0,0.0
aspirar mejorar,0.0,0.0,0.0
aspirar revalidar,0.0,0.0,0.0
asturia aragon,0.0,0.0,0.0
asqueroso,0.0,1.657581330059007e-05,0.0
assemblea,0.0,7.280555340505252e-05,0.0
assir,0.0,2.0214271626792503e-05,0.0
astillero,0.0,3.412500832684136e-05,0.0
astro,0.0,1.7942032451801094e-06,0.0
astronomico,0.0,1.0183112378358368e-05,0.0
asturbarometro,0.0,2.6043510071853405e-05,0.0
asumir riesgo,0.0,0.0,0.0
asumir tesis,0.0,2.737506124143354e-05,0.0
asumir vicepresidencia,0.0,5.326530976479388e-06,0.0
atacar ejecutivo,0.0,2.4719204035459364e-05,0.0
asuntos social,0.0,0.0,0.0
asustar,0.0,1.5472145124430733e-05,0.0
ata,0.0,2.9597305105671154e-05,0.0
ataca,0.0,0.0001364320163967403,0.0
atacado,0.0,8.345095160548073e-05,0.0
atacante,0.0,1.8330441041650526e-05,0.0
atacar dureza,0.0,6.855688740647868e-06,0.0
atacar gobierno,0.0,6.54796522625063e-05,0.0
asuntos economico,0.0,0.0,0.0
atacar presidente,0.0,2.3613509130894087e-05,0.0
atacar profesional,0.0,0.0,0.0
atadura,0.0,0.0,0.0
atajar,0.0,0.00012945487603429817,0.0
atajar problema,0.0,3.723837963338076e-05,0.0
atajo,0.0,5.9382128335095255e-06,0.0
ataque carrera,0.0,0.0,0.0
asuntos interno,0.0,0.0,0.0
asunto volver,0.0,0.0,0.0
asumirar consejeria,0.0,0.0,0.0
asunto juridico,0.0,0.0,0.0
asumirar responsabilidad,0.0,0.0,0.0
asuncion,0.0,0.00010893460778359049,0.0
asunto agenda,0.0,1.6437194019253936e-05,0.0
asunto clave,0.0,6.673646174436796e-06,0.0
asunto comision,0.0,2.063740486831215e-05,0.0
asunto economico,0.0,0.0,0.0
asunto interesen,0.0,0.0,0.0
asunto num,0.0,1.918559611771731e-05,0.0
asunto violencia,0.0,4.796972638784114e-06,0.0
asunto pendiente,0.0,0.0,0.0
asunto personal,0.0,2.219115555858393e-05,0.0
asunto politico,0.0,0.0,0.0
asunto publico,0.0,0.0,0.0
asunto quedar,0.0,0.0,0.0
asunto relacionado,0.0,1.2760652991374324e-05,0.0
asunto simpatizante,0.0,0.0,0.0
delatar,0.0,2.096171669000986e-06,0.0
delcy,0.0,8.474061923757146e-05,0.0
delegacion espanola,0.0,2.8576057242054384e-05,0.0
inapropiado,0.0,2.7442020885689333e-05,0.0
imputado pieza,0.0,2.9178358357124734e-05,0.0
imputado presunto,0.0,2.689962124956999e-05,0.0
imputado punico,0.0,0.0,0.0
imserso,0.0,2.4759096344757176e-05,0.0
imss,0.0,1.5059403123630776e-05,0.0
imv,0.0,3.2936691825087775e-05,0.0
inaccion,0.0,0.0001256262420596084,0.0
inaccion gobierno,0.0,3.1013663255198684e-05,0.0
inactividad,0.0,5.292498414309816e-05,0.0
inactivo,0.0,8.913353363954111e-06,0.0
inadecuado,0.0,4.397715100305651e-05,0.0
inadmisibl,0.0,0.0,0.0
inadmision,0.0,4.905878251167842e-05,0.0
inadmitir,0.0,2.9569196213163807e-05,0.0
inadmitir recurso,0.0,2.4128065612313278e-05,0.0
inaki,0.0,0.00011926514025052203,0.0
inaki urdangarin,0.0,5.8118421993263814e-05,0.0
imputado operacion,0.0,1.9328554707208747e-05,0.0
imputado num,0.0,1.301050979040857e-05,0.0
imputado delito,0.0,9.458983476120901e-06,0.0
impulsar cambio,0.0,9.109972185744216e-06,0.0
impugno,0.0,3.2785477030075975e-05,0.0
impulsado equo,0.0,0.0,0.0
impulsado gobierno,0.0,1.0652532744763339e-05,0.0
impulsado ministerio,0.0,2.942349664522559e-05,0.0
impulsado psoe,0.0,0.0,0.0
impulsado unidas,0.0,0.0,0.0
impulsado yolanda,0.0,0.0,0.0
impulsar gobierno,0.0,1.4791753590720231e-05,0.0
imputado caso,0.0,5.140421813614471e-05,0.0
impulsar ley,0.0,2.394449882463967e-05,0.0
impulsar medida,0.0,1.697792547022949e-05,0.0
impulsar reforma,0.0,2.2963119559612722e-05,0.0
impulsora,0.0,7.870537767690471e-05,0.0
impune,0.0,8.024765591258674e-05,0.0
impunidad franquista,0.0,3.481548838461461e-05,0.0
imputación,0.0,0.0,0.0
inamovible,0.0,2.5579175167916003e-06,0.0
inarritu interior,0.0,3.0410446078225304e-05,0.0
impugnacion,0.0,6.722775452871942e-05,0.0
inassa canal,0.0,5.44042643059234e-05,0.0
incidio,0.0,9.990584295122293e-06,0.0
incierta,0.0,4.306190066757096e-05,0.0
incierto,0.0,8.250697626574212e-05,0.0
incinerar,0.0,1.9588158988216157e-06,0.0
incitacion,0.0,9.545611238058177e-05,0.0
incitacion odio,0.0,6.84270185125353e-05,0.0
incitar,0.0,2.305143471508836e-05,0.0
inclinacion,0.0,2.3125020045689226e-05,0.0
inclinar apoyar,0.0,0.0,0.0
incluia,0.0,0.00011344804693290289,0.0
incluiar,0.0,0.0,0.0
incluido pacto,0.0,0.0,0.0
incluir aspecto,0.0,0.0,0.0
incluir decreto,0.0,0.0,0.0
incluir enmienda,0.0,0.0,0.0
incluir espana,0.0,4.701541251973819e-06,0.0
incluir formacion,0.0,2.1183366242975763e-05,0.0
incidente recusacion,0.0,2.4027450210535704e-05,0.0
incidente producir,0.0,0.0,0.0
incidente nulidad,0.0,3.2018338380252445e-05,0.0
incautacion,0.0,8.42747062913989e-05,0.0
inasumible,0.0,2.7467864520522837e-05,0.0
inaudito,0.0,5.362301495764315e-05,0.0
inauguracion,0.0,0.0001407801998191837,0.0
inaugurado,0.0,5.379007039438506e-05,0.0
inaugural,0.0,5.7871449989490144e-05,0.0
inauguro,0.0,8.013864420169688e-05,0.0
incapacidad,0.0,0.0001332022321551052,0.0
incautado,0.0,4.37048505973336e-06,0.0
incidencia virus,0.0,2.750755291498157e-05,0.0
incautar,0.0,7.4730967754938875e-06,0.0
incauto,0.0,1.5136559804784765e-05,0.0
incendiar,0.0,2.0820382739300154e-05,0.0
incendio forestal,0.0,1.5409693519818617e-05,0.0
incentivar,0.0,8.148599953128352e-05,0.0
incidencia acumulado,0.0,0.0,0.0
incidencia contagio,0.0,0.0,0.0
impugnación,0.0,0.0,0.0
impuesto vivienda,0.0,1.9804747064497187e-05,0.0
incluir gobierno,0.0,9.124976773052425e-06,0.0
importante espana,0.0,2.1984961591930785e-05,0.0
implicito,0.0,1.6794922087749944e-05,0.0
impondrar,0.0,0.0,0.0
imponer ano,0.0,0.0,0.0
imponer elección,0.0,0.0,0.0
imponer fianza,0.0,0.0,0.0
imponer mayoria,0.0,0.0,0.0
imponer medida,0.0,0.0,0.0
imponer multa,0.0,0.0,0.0
imponer pena,0.0,4.94808846375158e-06,0.0
imponer restricción,0.0,0.0,0.0
imponer sancion,0.0,2.6928694807000265e-05,0.0
imponer veto,0.0,0.0,0.0
import,0.0,0.0,0.0
importado,0.0,2.759196132842605e-05,0.0
importancia ausencia,0.0,2.564684992311237e-05,0.0
importancia reforma,0.0,2.070307911470935e-05,0.0
importante avance,0.0,1.5817037586700762e-06,0.0
implicario,0.0,0.0,0.0
implicar riesgo,0.0,0.0,0.0
implicar direccion,0.0,1.1080498546288744e-05,0.0
impertinente,0.0,2.430617526141091e-05,0.0
impedir sacar,0.0,0.0,0.0
impedir votacion,0.0,4.044030628948024e-05,0.0
impedirar,0.0,0.0,0.0
imperativo,0.0,7.560565077044219e-05,0.0
imperfecto,0.0,2.225663630381393e-05,0.0
imperialismo,0.0,1.6164723266052867e-05,0.0
imperio,0.0,3.2152278430657565e-05,0.0
impidiir,0.0,0.0,0.0
implicar alto,0.0,0.0,0.0
implantacion,0.0,0.0001647393378989763,0.0
implantado,0.0,8.766958795878193e-06,0.0
implementacion politica,0.0,0.0,0.0
implementada,0.0,1.8198321271969962e-06,0.0
implementado,0.0,5.397943033488794e-05,0.0
implicación,0.0,0.0,0.0
implicado trama,0.0,1.2688752675743005e-05,0.0
importante contenido,0.0,1.292303380693633e-05,0.0
importante historia,0.0,1.0360087864771319e-05,0.0
impuesto transacción,0.0,0.0,0.0
importante hora,0.0,3.081492072517054e-05,0.0
impropio,0.0,1.4181480992452175e-05,0.0
improvisacion,0.0,4.1973419418019066e-05,0.0
improvisado,0.0,3.106903278154229e-05,0.0
imprudencia,0.0,4.3751104542006537e-05,0.0
impuesto clase,0.0,0.0,0.0
impuesto ejecutivo,0.0,0.0,0.0
impuesto electrica,0.0,0.0,0.0
impuesto empresa,0.0,0.0,0.0
impuesto espana,0.0,0.0,0.0
impuesto especial,0.0,5.535192035739615e-05,0.0
impuesto gobierno,0.0,2.7392558444504372e-05,0.0
impuesto hipoteca,0.0,0.0,0.0
impuesto num,0.0,5.09005216514857e-05,0.0
impuesto renta,0.0,2.3334449115613918e-05,0.0
impuesto rico,0.0,0.0,0.0
impuesto sector,0.0,0.0,0.0
impuesto sucesión,0.0,0.0,0.0
improperio,0.0,0.0,0.0
improcedente,0.0,4.829965519715496e-05,0.0
improbable,0.0,4.1705266714850355e-05,0.0
impositivo,0.0,1.6830121643596722e-05,0.0
importante legislatura,0.0,1.0840903180199488e-05,0.0
importante mujer,0.0,3.43144775416839e-06,0.0
importante num,0.0,1.0818958929476612e-05,0.0
importante senalar,0.0,7.150542851786998e-06,0.0
importante ultimos,0.0,1.279797455041279e-05,0.0
imposicion,0.0,0.00018964174645279616,0.0
imposición,0.0,0.0,0.0
impotencia,0.0,4.02205728546816e-05,0.0
imprevisto,0.0,2.1672734646880064e-05,0.0
impreciso,0.0,0.0,0.0
impredecible,0.0,3.053360345159115e-05,0.0
imprescindible gobierno,0.0,1.1210190208253688e-05,0.0
imprescindible proyecto,0.0,1.598343930187669e-05,0.0
impresion,0.0,9.187616704871736e-05,0.0
impresionante,0.0,1.5424608839332472e-05,0.0
imprevisible,0.0,8.470802191648434e-06,0.0
incluir fuerza,0.0,1.2586448423740045e-05,0.0
incluir inversión,0.0,0.0,0.0
herranz,0.0,6.153891271657492e-05,0.0
industria militar,0.0,3.006679259251118e-05,0.0
indiscriminado,0.0,2.527270212958531e-06,0.0
indiscutible,0.0,4.9009775290862086e-05,0.0
indispensable,0.0,7.369288643448278e-05,0.0
inditex,0.0,3.4791818789153896e-05,0.0
individualmente,0.0,3.165091208359355e-05,0.0
indiz,0.0,0.0,0.0
indo manuel,0.0,0.0,0.0
indonesio,0.0,0.0,0.0
indra,0.0,5.5700405509363276e-05,0.0
inducido,0.0,4.322314571888955e-05,0.0
inducir,0.0,1.923042001362474e-05,0.0
indudable,0.0,2.6841889753602002e-05,0.0
indultado,0.0,4.055821124515036e-05,0.0
indulto condenado,0.0,0.0,0.0
indulto lider,0.0,0.0,0.0
indulto proz,0.0,0.0,0.0
industria comercio,0.0,8.053825890222349e-05,0.0
indirectamente,0.0,5.9535601382283786e-05,0.0
indio,0.0,1.4003342437144217e-05,0.0
indigén,0.0,0.0,0.0
indice,0.0,0.00014461906401030866,0.0
indeseable,0.0,2.585338492409091e-05,0.0
indicacion,0.0,4.612535141393255e-05,0.0
indicación,0.0,0.0,0.0
indicado,0.0,0.0006646407187454724,0.0
indicador,0.0,4.3446940906138915e-05,0.0
indicar deber,0.0,0.0,0.0
indicar fuente,0.0,0.0,0.0
indice percepcion,0.0,2.2653849899666918e-05,0.0
indignar,0.0,0.0,0.0
indice referencia,0.0,3.363213547393712e-05,0.0
indicio apuntar,0.0,0.0,0.0
indicio suficiente,0.0,0.0,0.0
indiferencia,0.0,6.808085817592001e-05,0.0
indiferente,0.0,3.644467221013765e-05,0.0
indigena,0.0,4.795578191964394e-05,0.0
indignante,0.0,2.8901522341425552e-05,0.0
industria defensa,0.0,2.6223319632701962e-05,0.0
industria turismo,0.0,2.5939136871754456e-05,0.0
independiente valle,0.0,1.4262299423423733e-05,0.0
inedita,0.0,0.0001440697515555977,0.0
infeccion,0.0,0.00012980590406017962,0.0
infeccion covid,0.0,6.485813565095815e-06,0.0
infeccioso,0.0,7.349180434363313e-06,0.0
infección viral,0.0,0.0,0.0
infectar coronavirus,0.0,0.0,0.0
inferior num,0.0,1.4411268301591691e-05,0.0
infidelidad,0.0,3.381555284833871e-05,0.0
infidelidad custodia,0.0,3.219162006008176e-05,0.0
infiel,0.0,8.712553830586888e-06,0.0
infiltrado,0.0,1.737275882558651e-05,0.0
infinito,0.0,0.0,0.0
inflacion,0.0,0.00027075671325660377,0.0
inflamacion,0.0,3.780909051099487e-05,0.0
inflamado,0.0,3.272730880448661e-05,0.0
inflamatorio,0.0,3.2816187578855944e-06,0.0
inflexion,0.0,2.6582349301759132e-05,0.0
influencer,0.0,1.65879315722866e-05,0.0
infanteria,0.0,3.665883694985252e-05,0.0
infante,0.0,9.308194964887882e-05,0.0
infanta cristín,0.0,0.0,0.0
inestable,0.0,2.592166075201196e-05,0.0
ineditar,0.0,0.0,0.0
ineficacia,0.0,3.9839136723107393e-05,0.0
ineficaz,0.0,4.639739861459439e-05,0.0
inelegibilidad,0.0,2.7920058052122212e-05,0.0
inequivoco,0.0,9.383655491012182e-06,0.0
inercia,0.0,1.7928691074665987e-05,0.0
inestabilidad politico,0.0,0.0,0.0
inevitable,0.0,7.735739112159144e-05,0.0
infancia adolescencia,0.0,4.45562839412635e-05,0.0
inevitablemente,0.0,1.974853466720344e-05,0.0
inexacto,0.0,1.038355882747643e-05,0.0
inexistencia,0.0,6.344055826149857e-05,0.0
inexistente,0.0,7.065969496958027e-05,0.0
inexplicable,0.0,7.290330892093026e-05,0.0
infame,0.0,3.6127480650224335e-05,0.0
infamia,0.0,8.331882146088694e-06,0.0
independizar,0.0,6.231055834604017e-06,0.0
independiente sociedad,0.0,0.0,0.0
incluir investigacion,0.0,0.0,0.0
incriminatorio,0.0,8.146852816669922e-06,0.0
incomodidad,0.0,4.442576271521068e-05,0.0
incompatibilidad,0.0,4.8992622331807237e-05,0.0
incompatible,0.0,0.000251095977129145,0.0
incompetencia,0.0,8.558732303867687e-05,0.0
incondicional,0.0,3.9681459171508035e-05,0.0
incongruencia,0.0,9.088173393342006e-06,0.0
inconveniente,0.0,4.8806477047560376e-05,0.0
incorporado,0.0,0.00013673120874762885,0.0
incorporar num,0.0,1.6748844119763388e-06,0.0
incorporo,0.0,2.8361430580205688e-05,0.0
incorrecto,0.0,0.0,0.0
incredulidad,0.0,1.5453809538126153e-05,0.0
increible,0.0,3.844949935961268e-05,0.0
incrementar gasto,0.0,2.7545162686207274e-05,0.0
incrementar num,0.0,5.429770941381053e-06,0.0
incrementar numero,0.0,2.142125812166155e-05,0.0
incremento num,0.0,0.00010033001791755288,0.0
incomodar,0.0,4.007528337245965e-06,0.0
incognita asistencia,0.0,2.8937354042139614e-05,0.0
incoar diligencia,0.0,0.0,0.0
incluir reforma,0.0,1.3781380179911972e-05,0.0
incluir ley,0.0,1.280577462491558e-05,0.0
incluir lista,0.0,1.0448631736549183e-05,0.0
incluir partido,0.0,0.0,0.0
incluir plan,0.0,1.3150875973263599e-05,0.0
incluir propuesta,0.0,0.0,0.0
incluir proyecto,0.0,0.0,0.0
incluir referencia,0.0,0.0,0.0
incluir registro,0.0,0.0,0.0
incoar,0.0,3.892103336468903e-05,0.0
incluiran,0.0,8.587286662310274e-05,0.0
incluirar,0.0,0.0,0.0
incluiriar,0.0,0.0,0.0
inclusiva,0.0,6.865928850651028e-05,0.0
inclusivar,0.0,0.0,0.0
inclusivir,0.0,0.0,0.0
inclusivo,0.0,5.136363307387701e-05,0.0
